300,420
27.9991,227.001,17.914
28.6077,226.392,17.914
29.2163,225.784,17.914
29.8248,225.175,17.914
30.4334,224.567,17.914
31.042,223.958,17.914
31.6505,223.349,17.914
32.2591,222.741,17.914
32.8677,222.132,17.914
33.4762,221.524,17.914
34.0848,220.915,17.914
34.6934,220.307,17.914
35.3019,219.698,17.914
35.9105,219.089,17.914
36.5191,218.481,17.914
37.1277,217.872,17.914
37.7362,217.264,17.914
38.3448,216.655,17.914
38.9534,216.047,17.914
39.5619,215.438,17.914
40.1705,214.83,17.914
40.7791,214.221,17.914
41.3876,213.612,17.914
41.9962,213.004,17.914
42.6048,212.395,17.914
43.2133,211.787,17.914
43.8219,211.178,17.914
44.4305,210.57,17.914
45.039,209.961,17.914
45.6476,209.352,17.914
46.2562,208.744,17.914
46.8647,208.135,17.914
47.4733,207.527,17.914
48.0819,206.918,17.914
48.6904,206.31,17.914
49.299,205.701,17.914
49.9076,205.092,17.914
50.5161,204.484,17.914
51.1247,203.875,17.914
51.7333,203.267,17.914
52.3418,202.658,17.914
52.9504,202.05,17.914
53.559,201.441,17.914
54.1676,200.832,17.914
54.7761,200.224,17.914
55.3847,199.615,17.914
55.9933,199.007,17.914
56.6018,198.398,17.914
57.2104,197.79,17.914
57.819,197.181,17.914
58.4275,196.572,17.914
59.0361,195.964,17.914
59.6447,195.355,17.914
60.2532,194.747,17.914
60.8618,194.138,17.914
61.4704,193.53,17.914
62.0789,192.921,17.914
62.6875,192.312,17.914
63.2961,191.704,17.914
63.9046,191.095,17.914
64.5132,190.487,17.914
65.1218,189.878,17.914
65.7303,189.27,17.914
66.3389,188.661,17.914
66.9475,188.053,17.914
67.5561,187.444,17.914
68.1646,186.835,17.914
68.7732,186.227,17.914
69.3818,185.618,17.914
69.9903,185.01,17.914
70.5989,184.401,17.914
71.2075,183.793,17.914
71.816,183.184,17.914
72.4246,182.575,17.914
73.0332,181.967,17.914
73.6417,181.358,17.914
74.2503,180.75,17.914
74.8589,180.141,17.914
75.4674,179.533,17.914
76.076,178.924,17.914
76.6846,178.315,17.914
77.2931,177.707,17.914
77.9017,177.098,17.914
78.5103,176.49,17.914
79.1188,175.881,17.914
79.7274,175.273,17.914
80.336,174.664,17.914
80.9445,174.055,17.914
81.5531,173.447,17.914
82.1617,172.838,17.914
82.7702,172.23,17.914
83.3788,171.621,17.914
83.9874,171.013,17.914
84.596,170.404,17.914
85.2045,169.795,17.914
85.8131,169.187,17.914
86.4217,168.578,17.914
87.0302,167.97,17.914
87.6388,167.361,17.914
88.2474,166.753,17.914
88.8559,166.144,17.914
89.4645,165.535,17.914
90.0731,164.927,17.914
90.6816,164.318,17.914
91.2902,163.71,17.914
91.8988,163.101,17.914
92.5073,162.493,17.914
93.1159,161.884,17.914
93.7245,161.276,17.914
94.333,160.667,17.914
94.9416,160.058,17.914
95.5502,159.45,17.914
96.1587,158.841,17.914
96.7673,158.233,17.914
97.3759,157.624,17.914
97.9845,157.016,17.914
98.593,156.407,17.914
99.2016,155.798,17.914
99.8102,155.19,17.914
100.419,154.581,17.914
101.027,153.973,17.914
101.636,153.364,17.914
102.244,152.756,17.914
102.853,152.147,17.914
103.462,151.538,17.914
104.07,150.93,17.914
104.679,150.321,17.914
105.287,149.713,17.914
105.896,149.104,17.914
106.504,148.496,17.914
107.113,147.887,17.914
107.722,147.278,17.914
108.33,146.67,17.914
108.939,146.061,17.914
109.547,145.453,17.914
110.156,144.844,17.914
110.764,144.236,17.914
111.373,143.627,17.914
111.982,143.018,17.914
112.59,142.41,17.914
113.199,141.801,17.914
113.807,141.193,17.914
114.416,140.584,17.914
115.024,139.976,17.914
115.633,139.367,17.914
116.241,138.759,17.914
116.85,138.15,17.914
117.459,137.541,17.914
118.067,136.933,17.914
118.676,136.324,17.914
119.284,135.716,17.914
119.893,135.107,17.914
120.501,134.499,17.914
121.11,133.89,17.914
121.719,133.281,17.914
122.327,132.673,17.914
122.936,132.064,17.914
123.544,131.456,17.914
124.153,130.847,17.914
124.761,130.239,17.914
125.37,129.63,17.914
125.979,129.021,17.914
126.587,128.413,17.914
127.196,127.804,17.914
127.804,127.196,17.914
128.413,126.587,17.914
129.021,125.979,17.914
129.63,125.37,17.914
130.239,124.761,17.914
130.847,124.153,17.914
131.456,123.544,17.914
132.064,122.936,17.914
132.673,122.327,17.914
133.281,121.719,17.914
133.89,121.11,17.914
134.499,120.501,17.914
135.107,119.893,17.914
135.716,119.284,17.914
136.324,118.676,17.914
136.933,118.067,17.914
137.541,117.459,17.914
138.15,116.85,17.914
138.758,116.242,17.914
139.367,115.633,17.914
139.976,115.024,17.914
140.584,114.416,17.914
141.193,113.807,17.914
141.801,113.199,17.914
142.41,112.59,17.914
143.018,111.982,17.914
143.627,111.373,17.914
144.236,110.764,17.914
144.844,110.156,17.914
145.453,109.547,17.914
146.061,108.939,17.914
146.67,108.33,17.914
147.278,107.722,17.914
147.887,107.113,17.914
148.496,106.504,17.914
149.104,105.896,17.914
149.713,105.287,17.914
150.321,104.679,17.914
150.93,104.07,17.914
151.538,103.462,17.914
152.147,102.853,17.914
152.756,102.244,17.914
153.364,101.636,17.914
153.973,101.027,17.914
154.581,100.419,17.914
155.19,99.8102,17.914
155.798,99.2016,17.914
156.407,98.593,17.914
157.016,97.9845,17.914
157.624,97.3759,17.914
158.233,96.7673,17.914
158.841,96.1588,17.914
159.45,95.5502,17.914
160.058,94.9416,17.914
160.667,94.3331,17.914
161.276,93.7245,17.914
161.884,93.1159,17.914
162.493,92.5073,17.914
163.101,91.8988,17.914
163.71,91.2902,17.914
164.318,90.6816,17.914
164.927,90.0731,17.914
165.536,89.4645,17.914
166.144,88.8559,17.914
166.753,88.2474,17.914
167.361,87.6388,17.914
167.97,87.0302,17.914
168.578,86.4217,17.914
169.187,85.8131,17.914
169.795,85.2045,17.914
170.404,84.5959,17.914
171.013,83.9874,17.914
171.621,83.3788,17.914
172.23,82.7702,17.914
172.838,82.1617,17.914
173.447,81.5531,17.914
174.055,80.9445,17.914
174.664,80.336,17.914
175.273,79.7274,17.914
175.881,79.1188,17.914
176.49,78.5103,17.914
177.098,77.9017,17.914
177.707,77.2931,17.914
178.315,76.6846,17.914
178.924,76.076,17.914
179.533,75.4674,17.914
180.141,74.8589,17.914
180.75,74.2503,17.914
181.358,73.6417,17.914
181.967,73.0332,17.914
182.575,72.4246,17.914
183.184,71.816,17.914
183.793,71.2075,17.914
184.401,70.5989,17.914
185.01,69.9903,17.914
185.618,69.3818,17.914
186.227,68.7732,17.914
186.835,68.1646,17.914
187.444,67.556,17.914
188.053,66.9475,17.914
188.661,66.3389,17.914
189.27,65.7303,17.914
189.878,65.1218,17.914
190.487,64.5132,17.914
191.095,63.9046,17.914
191.704,63.2961,17.914
192.312,62.6875,17.914
192.921,62.0789,17.914
193.53,61.4704,17.914
194.138,60.8618,17.914
194.747,60.2532,17.914
195.355,59.6447,17.914
195.964,59.0361,17.914
196.572,58.4275,17.914
197.181,57.819,17.914
197.79,57.2104,17.914
198.398,56.6018,17.914
199.007,55.9933,17.914
199.615,55.3847,17.914
200.224,54.7761,17.914
200.832,54.1676,17.914
201.441,53.559,17.914
202.05,52.9504,17.914
202.658,52.3419,17.914
203.267,51.7333,17.914
203.875,51.1247,17.914
204.484,50.5161,17.914
205.092,49.9076,17.914
205.701,49.299,17.914
206.31,48.6904,17.914
206.918,48.0819,17.914
207.527,47.4733,17.914
208.135,46.8647,17.914
208.744,46.2562,17.914
209.352,45.6476,17.914
209.961,45.039,17.914
210.57,44.4305,17.914
211.178,43.8219,17.914
211.787,43.2133,17.914
212.395,42.6048,17.914
213.004,41.9962,17.914
213.612,41.3876,17.914
214.221,40.7791,17.914
214.83,40.1705,17.914
215.438,39.5619,17.914
216.047,38.9534,17.914
216.655,38.3448,17.914
217.264,37.7362,17.914
217.872,37.1276,17.914
218.481,36.5191,17.914
219.089,35.9105,17.914
219.698,35.3019,17.914
220.307,34.6934,17.914
220.915,34.0848,17.914
221.524,33.4762,17.914
222.132,32.8677,17.914
222.741,32.2591,17.914
223.349,31.6505,17.914
223.958,31.042,17.914
224.567,30.4334,17.914
225.175,29.8248,17.914
225.784,29.2163,17.914
226.392,28.6077,17.914
227.001,27.9991,17.914
227.609,27.3906,17.914
228.218,26.782,17.914
228.827,26.1734,17.914
229.435,25.5649,17.914
230.044,24.9563,17.914
230.652,24.3477,17.914
231.261,23.7392,17.914
231.869,23.1306,17.914
232.478,22.522,17.914
233.087,21.9135,17.914
233.695,21.3049,17.914
234.304,20.6963,17.914
234.912,20.0878,17.914
235.521,19.4792,17.914
236.129,18.8706,17.914
236.738,18.262,17.914
237.347,17.6535,17.914
237.955,17.0449,17.914
238.564,16.4363,17.914
239.172,15.8278,17.914
239.781,15.2192,17.914
240.389,14.6106,17.914
240.998,14.0021,17.914
241.607,13.3935,17.914
242.215,12.7849,17.914
242.824,12.1764,17.914
243.432,11.5678,17.914
244.041,10.9592,17.914
244.649,10.3507,17.914
245.258,9.74208,17.914
245.866,9.13351,17.914
246.475,8.52495,17.914
247.084,7.91638,17.914
247.692,7.30782,17.914
248.301,6.69925,17.914
248.909,6.09068,17.914
249.518,5.48212,17.914
250.126,4.87355,17.914
250.735,4.26498,17.914
251.344,3.65642,17.914
251.952,3.04784,17.914
252.561,2.43927,17.914
253.169,1.8307,17.914
253.778,1.22214,17.914
254.386,0.613571,17.914
254.995,0.00500488,17.914
0.005,254.995,17.0612
0.613568,254.386,17.0612
1.22214,253.778,17.0612
1.8307,253.169,17.0612
2.43927,252.561,17.0612
3.04784,251.952,17.0612
3.65641,251.344,17.0612
4.26498,250.735,17.0612
4.87354,250.126,17.0612
5.48211,249.518,17.0612
6.09068,248.909,17.0612
6.69925,248.301,17.0612
7.30782,247.692,17.0612
7.91638,247.084,17.0612
8.52495,246.475,17.0612
9.13352,245.866,17.0612
9.74209,245.258,17.0612
10.3507,244.649,17.0612
10.9592,244.041,17.0612
11.5678,243.432,17.0612
12.1764,242.824,17.0612
12.7849,242.215,17.0612
13.3935,241.607,17.0612
14.0021,240.998,17.0612
14.6106,240.389,17.0612
15.2192,239.781,17.0612
15.8278,239.172,17.0612
16.4363,238.564,17.0612
17.0449,237.955,17.0612
17.6535,237.347,17.0612
18.262,236.738,17.0612
18.8706,236.129,17.0612
19.4792,235.521,17.0612
20.0877,234.912,17.0612
20.6963,234.304,17.0612
21.3049,233.695,17.0612
21.9134,233.087,17.0612
22.522,232.478,17.0612
23.1306,231.869,17.0612
23.7392,231.261,17.0612
24.3477,230.652,17.0612
24.9563,230.044,17.0612
25.5649,229.435,17.0612
26.1734,228.827,17.0612
26.782,228.218,17.0612
27.3906,227.609,17.0612
27.9991,227.001,17.0612
28.6077,226.392,17.0612
29.2163,225.784,17.0612
29.8248,225.175,17.0612
30.4334,224.567,17.0612
31.042,223.958,17.0612
31.6505,223.349,17.0612
32.2591,222.741,17.0612
32.8677,222.132,17.0612
33.4762,221.524,17.0612
34.0848,220.915,17.0612
34.6934,220.307,17.0612
35.3019,219.698,17.0612
35.9105,219.089,17.0612
36.5191,218.481,17.0612
37.1277,217.872,17.0612
37.7362,217.264,17.0612
38.3448,216.655,17.0612
38.9534,216.047,17.0612
39.5619,215.438,17.0612
40.1705,214.83,17.0612
40.7791,214.221,17.0612
41.3876,213.612,17.0612
41.9962,213.004,17.0612
42.6048,212.395,17.0612
43.2133,211.787,17.0612
43.8219,211.178,17.0612
44.4305,210.57,17.0612
45.039,209.961,17.0612
45.6476,209.352,17.0612
46.2562,208.744,17.0612
46.8647,208.135,17.0612
47.4733,207.527,17.0612
48.0819,206.918,17.0612
48.6904,206.31,17.0612
49.299,205.701,17.0612
49.9076,205.092,17.0612
50.5161,204.484,17.0612
51.1247,203.875,17.0612
51.7333,203.267,17.0612
52.3418,202.658,17.0612
52.9504,202.05,17.0612
53.559,201.441,17.0612
54.1676,200.832,17.0612
54.7761,200.224,17.0612
55.3847,199.615,17.0612
55.9933,199.007,17.0612
56.6018,198.398,17.0612
57.2104,197.79,17.0612
57.819,197.181,17.0612
58.4275,196.572,17.0612
59.0361,195.964,17.0612
59.6447,195.355,17.0612
60.2532,194.747,17.0612
60.8618,194.138,17.0612
61.4704,193.53,17.0612
62.0789,192.921,17.0612
62.6875,192.312,17.0612
63.2961,191.704,17.0612
63.9046,191.095,17.0612
64.5132,190.487,17.0612
65.1218,189.878,17.0612
65.7303,189.27,17.0612
66.3389,188.661,17.0612
66.9475,188.053,17.0612
67.5561,187.444,17.0612
68.1646,186.835,17.0612
68.7732,186.227,17.0612
69.3818,185.618,17.0612
69.9903,185.01,17.0612
70.5989,184.401,17.0612
71.2075,183.793,17.0612
71.816,183.184,17.0612
72.4246,182.575,17.0612
73.0332,181.967,17.0612
73.6417,181.358,17.0612
74.2503,180.75,17.0612
74.8589,180.141,17.0612
75.4674,179.533,17.0612
76.076,178.924,17.0612
76.6846,178.315,17.0612
77.2931,177.707,17.0612
77.9017,177.098,17.0612
78.5103,176.49,17.0612
79.1188,175.881,17.0612
79.7274,175.273,17.0612
80.336,174.664,17.0612
80.9445,174.055,17.0612
81.5531,173.447,17.0612
82.1617,172.838,17.0612
82.7702,172.23,17.0612
83.3788,171.621,17.0612
83.9874,171.013,17.0612
84.596,170.404,17.0612
85.2045,169.795,17.0612
85.8131,169.187,17.0612
86.4217,168.578,17.0612
87.0302,167.97,17.0612
87.6388,167.361,17.0612
88.2474,166.753,17.0612
88.8559,166.144,17.0612
89.4645,165.535,17.0612
90.0731,164.927,17.0612
90.6816,164.318,17.0612
91.2902,163.71,17.0612
91.8988,163.101,17.0612
92.5073,162.493,17.0612
93.1159,161.884,17.0612
93.7245,161.276,17.0612
94.333,160.667,17.0612
94.9416,160.058,17.0612
95.5502,159.45,17.0612
96.1587,158.841,17.0612
96.7673,158.233,17.0612
97.3759,157.624,17.0612
97.9845,157.016,17.0612
98.593,156.407,17.0612
99.2016,155.798,17.0612
99.8102,155.19,17.0612
100.419,154.581,17.0612
101.027,153.973,17.0612
101.636,153.364,17.0612
102.244,152.756,17.0612
102.853,152.147,17.0612
103.462,151.538,17.0612
104.07,150.93,17.0612
104.679,150.321,17.0612
105.287,149.713,17.0612
105.896,149.104,17.0612
106.504,148.496,17.0612
107.113,147.887,17.0612
107.722,147.278,17.0612
108.33,146.67,17.0612
108.939,146.061,17.0612
109.547,145.453,17.0612
110.156,144.844,17.0612
110.764,144.236,17.0612
111.373,143.627,17.0612
111.982,143.018,17.0612
112.59,142.41,17.0612
113.199,141.801,17.0612
113.807,141.193,17.0612
114.416,140.584,17.0612
115.024,139.976,17.0612
115.633,139.367,17.0612
116.241,138.759,17.0612
116.85,138.15,17.0612
117.459,137.541,17.0612
118.067,136.933,17.0612
118.676,136.324,17.0612
119.284,135.716,17.0612
119.893,135.107,17.0612
120.501,134.499,17.0612
121.11,133.89,17.0612
121.719,133.281,17.0612
122.327,132.673,17.0612
122.936,132.064,17.0612
123.544,131.456,17.0612
124.153,130.847,17.0612
124.761,130.239,17.0612
125.37,129.63,17.0612
125.979,129.021,17.0612
126.587,128.413,17.0612
127.196,127.804,17.0612
127.804,127.196,17.0612
128.413,126.587,17.0612
129.021,125.979,17.0612
129.63,125.37,17.0612
130.239,124.761,17.0612
130.847,124.153,17.0612
131.456,123.544,17.0612
132.064,122.936,17.0612
132.673,122.327,17.0612
133.281,121.719,17.0612
133.89,121.11,17.0612
134.499,120.501,17.0612
135.107,119.893,17.0612
135.716,119.284,17.0612
136.324,118.676,17.0612
136.933,118.067,17.0612
137.541,117.459,17.0612
138.15,116.85,17.0612
138.758,116.242,17.0612
139.367,115.633,17.0612
139.976,115.024,17.0612
140.584,114.416,17.0612
141.193,113.807,17.0612
141.801,113.199,17.0612
142.41,112.59,17.0612
143.018,111.982,17.0612
143.627,111.373,17.0612
144.236,110.764,17.0612
144.844,110.156,17.0612
145.453,109.547,17.0612
146.061,108.939,17.0612
146.67,108.33,17.0612
147.278,107.722,17.0612
147.887,107.113,17.0612
148.496,106.504,17.0612
149.104,105.896,17.0612
149.713,105.287,17.0612
150.321,104.679,17.0612
150.93,104.07,17.0612
151.538,103.462,17.0612
152.147,102.853,17.0612
152.756,102.244,17.0612
153.364,101.636,17.0612
153.973,101.027,17.0612
154.581,100.419,17.0612
155.19,99.8102,17.0612
155.798,99.2016,17.0612
156.407,98.593,17.0612
157.016,97.9845,17.0612
157.624,97.3759,17.0612
158.233,96.7673,17.0612
158.841,96.1588,17.0612
159.45,95.5502,17.0612
160.058,94.9416,17.0612
160.667,94.3331,17.0612
161.276,93.7245,17.0612
161.884,93.1159,17.0612
162.493,92.5073,17.0612
163.101,91.8988,17.0612
163.71,91.2902,17.0612
164.318,90.6816,17.0612
164.927,90.0731,17.0612
165.536,89.4645,17.0612
166.144,88.8559,17.0612
166.753,88.2474,17.0612
167.361,87.6388,17.0612
167.97,87.0302,17.0612
168.578,86.4217,17.0612
169.187,85.8131,17.0612
169.795,85.2045,17.0612
170.404,84.5959,17.0612
171.013,83.9874,17.0612
171.621,83.3788,17.0612
172.23,82.7702,17.0612
172.838,82.1617,17.0612
173.447,81.5531,17.0612
174.055,80.9445,17.0612
174.664,80.336,17.0612
175.273,79.7274,17.0612
175.881,79.1188,17.0612
176.49,78.5103,17.0612
177.098,77.9017,17.0612
177.707,77.2931,17.0612
178.315,76.6846,17.0612
178.924,76.076,17.0612
179.533,75.4674,17.0612
180.141,74.8589,17.0612
180.75,74.2503,17.0612
181.358,73.6417,17.0612
181.967,73.0332,17.0612
182.575,72.4246,17.0612
183.184,71.816,17.0612
183.793,71.2075,17.0612
184.401,70.5989,17.0612
185.01,69.9903,17.0612
185.618,69.3818,17.0612
186.227,68.7732,17.0612
186.835,68.1646,17.0612
187.444,67.556,17.0612
188.053,66.9475,17.0612
188.661,66.3389,17.0612
189.27,65.7303,17.0612
189.878,65.1218,17.0612
190.487,64.5132,17.0612
191.095,63.9046,17.0612
191.704,63.2961,17.0612
192.312,62.6875,17.0612
192.921,62.0789,17.0612
193.53,61.4704,17.0612
194.138,60.8618,17.0612
194.747,60.2532,17.0612
195.355,59.6447,17.0612
195.964,59.0361,17.0612
196.572,58.4275,17.0612
197.181,57.819,17.0612
197.79,57.2104,17.0612
198.398,56.6018,17.0612
199.007,55.9933,17.0612
199.615,55.3847,17.0612
200.224,54.7761,17.0612
200.832,54.1676,17.0612
201.441,53.559,17.0612
202.05,52.9504,17.0612
202.658,52.3419,17.0612
203.267,51.7333,17.0612
203.875,51.1247,17.0612
204.484,50.5161,17.0612
205.092,49.9076,17.0612
205.701,49.299,17.0612
206.31,48.6904,17.0612
206.918,48.0819,17.0612
207.527,47.4733,17.0612
208.135,46.8647,17.0612
208.744,46.2562,17.0612
209.352,45.6476,17.0612
209.961,45.039,17.0612
210.57,44.4305,17.0612
211.178,43.8219,17.0612
211.787,43.2133,17.0612
212.395,42.6048,17.0612
213.004,41.9962,17.0612
213.612,41.3876,17.0612
214.221,40.7791,17.0612
214.83,40.1705,17.0612
215.438,39.5619,17.0612
216.047,38.9534,17.0612
216.655,38.3448,17.0612
217.264,37.7362,17.0612
217.872,37.1276,17.0612
218.481,36.5191,17.0612
219.089,35.9105,17.0612
219.698,35.3019,17.0612
220.307,34.6934,17.0612
220.915,34.0848,17.0612
221.524,33.4762,17.0612
222.132,32.8677,17.0612
222.741,32.2591,17.0612
223.349,31.6505,17.0612
223.958,31.042,17.0612
224.567,30.4334,17.0612
225.175,29.8248,17.0612
225.784,29.2163,17.0612
226.392,28.6077,17.0612
227.001,27.9991,17.0612
227.609,27.3906,17.0612
228.218,26.782,17.0612
228.827,26.1734,17.0612
229.435,25.5649,17.0612
230.044,24.9563,17.0612
230.652,24.3477,17.0612
231.261,23.7392,17.0612
231.869,23.1306,17.0612
232.478,22.522,17.0612
233.087,21.9135,17.0612
233.695,21.3049,17.0612
234.304,20.6963,17.0612
234.912,20.0878,17.0612
235.521,19.4792,17.0612
236.129,18.8706,17.0612
236.738,18.262,17.0612
237.347,17.6535,17.0612
237.955,17.0449,17.0612
238.564,16.4363,17.0612
239.172,15.8278,17.0612
239.781,15.2192,17.0612
240.389,14.6106,17.0612
240.998,14.0021,17.0612
241.607,13.3935,17.0612
242.215,12.7849,17.0612
242.824,12.1764,17.0612
243.432,11.5678,17.0612
244.041,10.9592,17.0612
244.649,10.3507,17.0612
245.258,9.74208,17.0612
245.866,9.13351,17.0612
246.475,8.52495,17.0612
247.084,7.91638,17.0612
247.692,7.30782,17.0612
248.301,6.69925,17.0612
248.909,6.09068,17.0612
249.518,5.48212,17.0612
250.126,4.87355,17.0612
250.735,4.26498,17.0612
251.344,3.65642,17.0612
251.952,3.04784,17.0612
252.561,2.43927,17.0612
253.169,1.8307,17.0612
253.778,1.22214,17.0612
254.386,0.613571,17.0612
254.995,0.00500488,17.0612
0.005,254.995,16.2084
0.613568,254.386,16.2084
1.22214,253.778,16.2084
1.8307,253.169,16.2084
2.43927,252.561,16.2084
3.04784,251.952,16.2084
3.65641,251.344,16.2084
4.26498,250.735,16.2084
4.87354,250.126,16.2084
5.48211,249.518,16.2084
6.09068,248.909,16.2084
6.69925,248.301,16.2084
7.30782,247.692,16.2084
7.91638,247.084,16.2084
8.52495,246.475,16.2084
9.13352,245.866,16.2084
9.74209,245.258,16.2084
10.3507,244.649,16.2084
10.9592,244.041,16.2084
11.5678,243.432,16.2084
12.1764,242.824,16.2084
12.7849,242.215,16.2084
13.3935,241.607,16.2084
14.0021,240.998,16.2084
14.6106,240.389,16.2084
15.2192,239.781,16.2084
15.8278,239.172,16.2084
16.4363,238.564,16.2084
17.0449,237.955,16.2084
17.6535,237.347,16.2084
18.262,236.738,16.2084
18.8706,236.129,16.2084
19.4792,235.521,16.2084
20.0877,234.912,16.2084
20.6963,234.304,16.2084
21.3049,233.695,16.2084
21.9134,233.087,16.2084
22.522,232.478,16.2084
23.1306,231.869,16.2084
23.7392,231.261,16.2084
24.3477,230.652,16.2084
24.9563,230.044,16.2084
25.5649,229.435,16.2084
26.1734,228.827,16.2084
26.782,228.218,16.2084
27.3906,227.609,16.2084
27.9991,227.001,16.2084
28.6077,226.392,16.2084
29.2163,225.784,16.2084
29.8248,225.175,16.2084
30.4334,224.567,16.2084
31.042,223.958,16.2084
31.6505,223.349,16.2084
32.2591,222.741,16.2084
32.8677,222.132,16.2084
33.4762,221.524,16.2084
34.0848,220.915,16.2084
34.6934,220.307,16.2084
35.3019,219.698,16.2084
35.9105,219.089,16.2084
36.5191,218.481,16.2084
37.1277,217.872,16.2084
37.7362,217.264,16.2084
38.3448,216.655,16.2084
38.9534,216.047,16.2084
39.5619,215.438,16.2084
40.1705,214.83,16.2084
40.7791,214.221,16.2084
41.3876,213.612,16.2084
41.9962,213.004,16.2084
42.6048,212.395,16.2084
43.2133,211.787,16.2084
43.8219,211.178,16.2084
44.4305,210.57,16.2084
45.039,209.961,16.2084
45.6476,209.352,16.2084
46.2562,208.744,16.2084
46.8647,208.135,16.2084
47.4733,207.527,16.2084
48.0819,206.918,16.2084
48.6904,206.31,16.2084
49.299,205.701,16.2084
49.9076,205.092,16.2084
50.5161,204.484,16.2084
51.1247,203.875,16.2084
51.7333,203.267,16.2084
52.3418,202.658,16.2084
52.9504,202.05,16.2084
53.559,201.441,16.2084
54.1676,200.832,16.2084
54.7761,200.224,16.2084
55.3847,199.615,16.2084
55.9933,199.007,16.2084
56.6018,198.398,16.2084
57.2104,197.79,16.2084
57.819,197.181,16.2084
58.4275,196.572,16.2084
59.0361,195.964,16.2084
59.6447,195.355,16.2084
60.2532,194.747,16.2084
60.8618,194.138,16.2084
61.4704,193.53,16.2084
62.0789,192.921,16.2084
62.6875,192.312,16.2084
63.2961,191.704,16.2084
63.9046,191.095,16.2084
64.5132,190.487,16.2084
65.1218,189.878,16.2084
65.7303,189.27,16.2084
66.3389,188.661,16.2084
66.9475,188.053,16.2084
67.5561,187.444,16.2084
68.1646,186.835,16.2084
68.7732,186.227,16.2084
69.3818,185.618,16.2084
69.9903,185.01,16.2084
70.5989,184.401,16.2084
71.2075,183.793,16.2084
71.816,183.184,16.2084
72.4246,182.575,16.2084
73.0332,181.967,16.2084
73.6417,181.358,16.2084
74.2503,180.75,16.2084
74.8589,180.141,16.2084
75.4674,179.533,16.2084
76.076,178.924,16.2084
76.6846,178.315,16.2084
77.2931,177.707,16.2084
77.9017,177.098,16.2084
78.5103,176.49,16.2084
79.1188,175.881,16.2084
79.7274,175.273,16.2084
80.336,174.664,16.2084
80.9445,174.055,16.2084
81.5531,173.447,16.2084
82.1617,172.838,16.2084
82.7702,172.23,16.2084
83.3788,171.621,16.2084
83.9874,171.013,16.2084
84.596,170.404,16.2084
85.2045,169.795,16.2084
85.8131,169.187,16.2084
86.4217,168.578,16.2084
87.0302,167.97,16.2084
87.6388,167.361,16.2084
88.2474,166.753,16.2084
88.8559,166.144,16.2084
89.4645,165.535,16.2084
90.0731,164.927,16.2084
90.6816,164.318,16.2084
91.2902,163.71,16.2084
91.8988,163.101,16.2084
92.5073,162.493,16.2084
93.1159,161.884,16.2084
93.7245,161.276,16.2084
94.333,160.667,16.2084
94.9416,160.058,16.2084
95.5502,159.45,16.2084
96.1587,158.841,16.2084
96.7673,158.233,16.2084
97.3759,157.624,16.2084
97.9845,157.016,16.2084
98.593,156.407,16.2084
99.2016,155.798,16.2084
99.8102,155.19,16.2084
100.419,154.581,16.2084
101.027,153.973,16.2084
101.636,153.364,16.2084
102.244,152.756,16.2084
102.853,152.147,16.2084
103.462,151.538,16.2084
104.07,150.93,16.2084
104.679,150.321,16.2084
105.287,149.713,16.2084
105.896,149.104,16.2084
106.504,148.496,16.2084
107.113,147.887,16.2084
107.722,147.278,16.2084
108.33,146.67,16.2084
108.939,146.061,16.2084
109.547,145.453,16.2084
110.156,144.844,16.2084
110.764,144.236,16.2084
111.373,143.627,16.2084
111.982,143.018,16.2084
112.59,142.41,16.2084
113.199,141.801,16.2084
113.807,141.193,16.2084
114.416,140.584,16.2084
115.024,139.976,16.2084
115.633,139.367,16.2084
116.241,138.759,16.2084
116.85,138.15,16.2084
117.459,137.541,16.2084
118.067,136.933,16.2084
118.676,136.324,16.2084
119.284,135.716,16.2084
119.893,135.107,16.2084
120.501,134.499,16.2084
121.11,133.89,16.2084
121.719,133.281,16.2084
122.327,132.673,16.2084
122.936,132.064,16.2084
123.544,131.456,16.2084
124.153,130.847,16.2084
124.761,130.239,16.2084
125.37,129.63,16.2084
125.979,129.021,16.2084
126.587,128.413,16.2084
127.196,127.804,16.2084
127.804,127.196,16.2084
128.413,126.587,16.2084
129.021,125.979,16.2084
129.63,125.37,16.2084
130.239,124.761,16.2084
130.847,124.153,16.2084
131.456,123.544,16.2084
132.064,122.936,16.2084
132.673,122.327,16.2084
133.281,121.719,16.2084
133.89,121.11,16.2084
134.499,120.501,16.2084
135.107,119.893,16.2084
135.716,119.284,16.2084
136.324,118.676,16.2084
136.933,118.067,16.2084
137.541,117.459,16.2084
138.15,116.85,16.2084
138.758,116.242,16.2084
139.367,115.633,16.2084
139.976,115.024,16.2084
140.584,114.416,16.2084
141.193,113.807,16.2084
141.801,113.199,16.2084
142.41,112.59,16.2084
143.018,111.982,16.2084
143.627,111.373,16.2084
144.236,110.764,16.2084
144.844,110.156,16.2084
145.453,109.547,16.2084
146.061,108.939,16.2084
146.67,108.33,16.2084
147.278,107.722,16.2084
147.887,107.113,16.2084
148.496,106.504,16.2084
149.104,105.896,16.2084
149.713,105.287,16.2084
150.321,104.679,16.2084
150.93,104.07,16.2084
151.538,103.462,16.2084
152.147,102.853,16.2084
152.756,102.244,16.2084
153.364,101.636,16.2084
153.973,101.027,16.2084
154.581,100.419,16.2084
155.19,99.8102,16.2084
